5,3,Ching and Liu-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
819.0872,1.56022,0.6438607,-0.7908425,-7.238085E-07,-6.534426E-07,2.9083E-08,1,1,0.09231941,0.1151993,-0.01075359,0.9889846,0,0,0,0,3.068788,2.74838,0.9258119,0,1,0,0,0,-2.000312E-08,2.002719E-08,1.000159E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,9.497445E-09,1.711376E-08,8.943558E-10,1,1,0,0,0,1,3,1,0,0,0,-4.679042E-09,-4.030909E-10,5.384594E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.1376,1.576463,0.7077184,-0.7231078,-7.524982E-07,-6.840553E-07,1.876803E-08,1,1,0.08427634,0.1159688,-0.009875916,0.9896218,0,0,0,0,3.067872,2.74838,0.9258119,0,1,0,0,0,-1.291456E-08,-1.407255E-08,-1.853407E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,-2.460778E-10,-6.605156E-09,-6.610143E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.1868,1.573926,0.7396663,-0.6873904,-8.7469E-07,-6.598007E-07,6.532896E-08,1,1,0.07697865,0.1164211,-0.009050904,0.990171,0,0,0,0,3.068116,2.74838,0.9258119,0,1,0,0,0,-2.771435E-08,5.86392E-10,7.722835E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-3.252654E-08,2.567291E-08,2.25642E-08,1,1,0,0,0,1,3,1,0,0,0,-2.771435E-08,5.86392E-10,7.722835E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.2356,1.552597,0.7561056,-0.6642215,-9.853915E-07,-8.050738E-07,8.199093E-08,1,1,0.0708539,0.1163471,-0.008321513,0.9906431,0,0,0,0,3.065609,2.74838,0.9258119,0,1,0,0,0,-1.725495E-08,-1.729347E-08,3.2221E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-3.555619E-08,-5.165355E-08,4.768348E-09,1,1,0,0,0,1,3,1,0,0,0,-4.063565E-08,-5.903263E-08,5.44954E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.2885,1.523917,0.7598441,-0.6525806,-9.913391E-07,-8.406871E-07,8.727179E-08,1,1,0.06590525,0.1156011,-0.007687312,0.9910771,0,0,0,0,3.059327,2.74838,0.9258119,0,1,0,0,0,-9.052184E-09,-4.321243E-09,2.501242E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.052177E-08,-2.26791E-08,-5.180973E-09,1,1,0,0,0,1,3,1,0,0,0,1.63523E-09,-4.291793E-09,5.459277E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.3367,1.491992,0.7597504,-0.6442189,-1.01724E-06,-8.829645E-07,9.765268E-08,1,1,0.06206609,0.1143055,-0.007155465,0.9914792,0,0,0,0,3.051892,2.74838,0.9258119,0,1,0,0,0,-8.489482E-09,-2.447795E-09,6.745983E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,1.15135E-09,-2.02874E-08,2.174945E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.386,1.439469,0.7623733,-0.6284729,-8.927722E-07,-4.795184E-07,9.746657E-08,1,1,0.05908185,0.112642,-0.006709748,0.9918549,0,0,0,0,3.046287,2.74838,0.9258119,0,1,0,0,0,2.344194E-08,7.093243E-08,2.47284E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,5.193676E-08,1.70187E-07,8.003065E-10,1,1,0,0,0,1,3,1,0,0,0,-3.528262E-09,4.124723E-08,-1.999456E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.4365,1.315894,0.7766266,-0.5844431,-9.317489E-07,-5.956732E-07,9.830045E-08,1,1,0.05653551,0.1087752,-0.006196519,0.9924381,0,0,0,0,3.026164,2.74838,0.9258119,0,1,0,0,0,-2.324905E-08,-4.861467E-08,2.148249E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,2.735566E-09,-8.262891E-09,-1.173324E-09,1,1,0,0,0,1,3,1,0,0,0,-2.639615E-08,-5.908457E-08,1.696644E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.4854,1.163627,0.7986216,-0.5275361,-9.407361E-07,-6.350026E-07,9.712829E-08,1,1,0.05405323,0.1022967,-0.00556694,0.9932687,0,0,0,0,3.004009,2.74838,0.9258119,0,1,0,0,0,-1.647236E-09,-1.522734E-08,-7.695772E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.617811E-09,-2.85527E-08,-3.360864E-09,1,1,0,0,0,1,3,1,0,0,0,-1.474971E-09,1.550235E-08,4.893121E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.5366,1.066126,0.809746,-0.495125,-1.036064E-06,-6.631378E-07,1.159878E-07,1,1,0.05178966,0.09459396,-0.004927788,0.9941557,0,0,0,0,2.990454,2.74838,0.9258119,0,1,0,0,0,-3.27949E-08,-5.741263E-09,6.033656E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.76307E-08,-3.050296E-09,4.949403E-09,1,1,0,0,0,1,3,1,0,0,0,-1.996789E-08,-1.161108E-08,4.661843E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.5863,1.028739,0.8160164,-0.4811851,-9.910634E-07,-6.909888E-07,1.099543E-07,1,1,0.04983391,0.08727715,-0.004371537,0.9949272,0,0,0,0,2.985247,2.74838,0.9258119,0,1,0,0,0,3.394456E-08,3.484446E-09,-4.964183E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-7.847821E-09,-1.380604E-08,2.152098E-09,1,1,0,0,0,1,3,1,0,0,0,1.144139E-09,-2.283938E-08,-6.834108E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.638,1.011355,0.8202199,-0.4737947,-1.028153E-06,-7.343418E-07,1.14749E-07,1,1,0.04819261,0.08106736,-0.003924369,0.9955351,0,0,0,0,2.983827,2.74838,0.9258119,0,1,0,0,0,-1.157591E-08,-1.983034E-08,8.705594E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.467054E-08,-3.287857E-08,5.722103E-10,1,1,0,0,0,1,3,1,0,0,0,-8.803254E-09,-1.620408E-08,1.509607E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.6889,1.005828,0.8216597,-0.4714149,-1.024859E-06,-7.253951E-07,1.160402E-07,1,1,0.04686494,0.07605974,-0.003578869,0.9959949,0,0,0,0,2.983463,2.74838,0.9258119,0,1,0,0,0,-6.175793E-09,-1.781102E-08,6.73145E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,2.082685E-09,-6.475864E-09,-6.235709E-10,1,1,0,0,0,1,3,1,0,0,0,-5.103225E-09,-9.234347E-09,8.855697E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.7361,1.000359,0.8231492,-0.4690957,-1.030512E-06,-8.33871E-07,1.094705E-07,1,1,0.04579893,0.07205751,-0.003312269,0.996343,0,0,0,0,2.983353,2.74838,0.9258119,0,1,0,0,0,-2.338712E-09,-2.028532E-08,-1.125036E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.150809E-08,-3.750838E-08,-3.785227E-09,1,1,0,0,0,1,3,1,0,0,0,-6.570952E-09,-2.822166E-08,-7.503551E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.7867,0.9901902,0.8258909,-0.4649551,-1.08428E-06,-8.790136E-07,1.112901E-07,1,1,0.04492557,0.06879361,-0.003101092,0.996614,0,0,0,0,2.983298,2.74838,0.9258119,0,1,0,0,0,-1.323889E-08,-1.059207E-08,6.10994E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.161498E-09,-6.189458E-10,5.779937E-10,1,1,0,0,0,1,3,1,0,0,0,-1.323889E-08,-1.059207E-08,6.10994E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.8367,0.9751387,0.8299469,-0.4589516,-1.071996E-06,-9.429822E-07,1.124733E-07,1,1,0.04415793,0.06594046,-0.00292102,0.9968417,0,0,0,0,2.98327,2.74838,0.9258119,0,1,0,0,0,1.806254E-09,-2.606216E-08,1.319462E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.848993E-09,-7.772123E-09,9.887193E-10,1,1,0,0,0,1,3,1,0,0,0,1.806254E-09,-2.606216E-08,1.319462E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.8874,0.9700862,0.831309,-0.4569477,-1.046581E-06,-9.146457E-07,1.124955E-07,1,1,0.0434994,0.06350358,-0.002770598,0.9970293,0,0,0,0,2.983308,2.74838,0.9258119,0,1,0,0,0,-7.467595E-09,2.251297E-08,4.618047E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.525734E-08,3.856176E-09,-1.977729E-09,1,1,0,0,0,1,3,1,0,0,0,1.762592E-08,1.966983E-09,-2.61811E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.9373,0.969237,0.831538,-0.4566109,-1.007913E-06,-8.714666E-07,1.123623E-07,1,1,0.04297679,0.06157402,-0.002653755,0.9971733,0,0,0,0,2.983333,2.74838,0.9258119,0,1,0,0,0,1.377847E-08,4.679655E-09,-7.27169E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.401808E-08,1.647113E-08,5.800082E-10,1,1,0,0,0,1,3,1,0,0,0,1.087162E-08,2.202836E-08,1.392528E-11,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
819.9874,0.9686967,0.8336533,-0.4546123,-1.007186E-06,-8.727867E-07,1.121738E-07,1,1,0.04255452,0.06006828,-0.002563139,0.9972835,0,0,0,0,2.983371,2.74838,0.9258119,0,1,0,0,0,-6.274783E-09,3.641525E-09,1.293843E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.77111E-09,-4.022972E-09,3.231385E-10,1,1,0,0,0,1,3,1,0,0,0,1.824513E-08,9.199812E-09,-3.621217E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.0369,0.9687747,0.8360403,-0.4524499,-1.032828E-06,-8.951901E-07,1.124499E-07,1,1,0.04214947,0.05889158,-0.002488792,0.9973711,0,0,0,0,2.983772,2.74838,0.9258119,0,1,0,0,0,7.68889E-09,1.496194E-08,1.881153E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.554143E-08,-2.815477E-08,-1.715398E-10,1,1,0,0,0,1,3,1,0,0,0,-1.778848E-08,-9.210446E-09,-1.433542E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.0867,0.9773297,0.8348009,-0.4545592,-1.105374E-06,-1.002762E-06,1.158859E-07,1,1,0.041823,0.05802393,-0.002432973,0.9974358,0,0,0,0,2.983962,2.74838,0.9258119,0,1,0,0,0,-8.819411E-09,-1.572542E-08,1.003292E-09,0.9999996,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.127033E-08,6.444223E-09,-1.441824E-09,0.9999999,1,0,0,0,1,3,1,0,0,0,-2.148507E-10,-1.176919E-10,-1.361517E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.136,0.9959909,0.831112,-0.4600427,-1.063024E-06,-9.876262E-07,1.153383E-07,1,1,0.04166239,0.05782494,-0.002415274,0.9974541,0,0,0,0,2.983996,2.74838,0.9258119,0,1,0,0,0,1.039393E-08,7.101213E-09,-1.053832E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.163587E-08,-7.689003E-10,1.440437E-10,1,1,0,0,0,1,3,1,0,0,0,2.157595E-08,8.553084E-09,2.261144E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.1871,1.001335,0.8311332,-0.4606419,-1.063126E-06,-1.01017E-06,1.101467E-07,1,1,0.04156819,0.05785928,-0.00241124,0.9974561,0,0,0,0,2.984069,2.74838,0.9258119,0,1,0,0,0,7.452433E-09,-8.289756E-10,-6.269245E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.063917E-09,5.817066E-09,-2.533802E-10,1,1,0,0,0,1,3,1,0,0,0,-5.303722E-09,-1.694309E-08,-2.653179E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.235,1.015392,0.8334385,-0.4601053,-1.057131E-06,-1.011709E-06,1.143383E-07,1,1,0.04147059,0.05806896,-0.002414315,0.997448,0,0,0,0,2.984358,2.74838,0.9258119,0,1,0,0,0,-7.431349E-09,-8.1558E-09,1.360505E-09,0.9999996,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.460216E-09,-5.478857E-10,1.334561E-09,0.9999997,1,0,0,0,1,3,1,0,0,0,-7.431349E-09,-8.1558E-09,1.360505E-09,0.9999996,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.2867,1.030266,0.8364934,-0.4589695,-1.068693E-06,-1.0353E-06,1.13501E-07,1,1,0.04130287,0.05862895,-0.002427803,0.9974221,0,0,0,0,2.985449,2.74838,0.9258119,0,1,0,0,0,-1.426372E-08,-2.411683E-08,-1.130342E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.786142E-09,6.982881E-09,1.320674E-09,1,1,0,0,0,1,3,1,0,0,0,-8.732077E-09,-1.405986E-08,-1.053178E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.3364,1.036818,0.8403954,-0.4562424,-1.087782E-06,-1.041337E-06,1.184264E-07,1,1,0.04109172,0.05927635,-0.002442135,0.9973925,0,0,0,0,2.986414,2.74838,0.9258119,0,1,0,0,0,6.435808E-09,-5.371657E-09,-1.408097E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.461653E-09,-7.273067E-10,2.351626E-09,1,1,0,0,0,1,3,1,0,0,0,-3.906848E-09,-7.586459E-09,1.132689E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.385,1.039143,0.8431218,-0.4541145,-1.037278E-06,-9.940372E-07,1.174199E-07,1,1,0.04084459,0.0598522,-0.002451089,0.9973683,0,0,0,0,2.987161,2.74838,0.9258119,0,1,0,0,0,8.740091E-09,-4.230759E-09,-3.966976E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.416424E-08,2.167318E-08,-1.223573E-10,1,1,0,0,0,1,3,1,0,0,0,2.160808E-08,2.563192E-08,-1.0433E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.4376,1.040576,0.8453499,-0.4523385,-1.056233E-06,-1.022988E-06,1.169846E-07,1,1,0.0405967,0.0603299,-0.002455703,0.9973496,0,0,0,0,2.987652,2.74838,0.9258119,0,1,0,0,0,-2.686334E-09,-1.30091E-09,1.145269E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,4.486043E-10,4.482843E-10,-8.038423E-10,1,1,0,0,0,1,3,1,0,0,0,-6.483381E-09,-1.76523E-08,-1.477106E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.4881,1.042094,0.8479081,-0.450319,-1.089306E-06,-1.053376E-06,1.114727E-07,1,1,0.04036672,0.06071806,-0.002457538,0.9973354,0,0,0,0,2.987951,2.74838,0.9258119,0,1,0,0,0,-5.245475E-09,-1.360695E-08,-2.081359E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.129468E-08,-2.30724E-08,-2.434968E-09,0.9999997,1,0,0,0,1,3,1,0,0,0,-1.732029E-08,-1.412722E-08,-1.473959E-09,0.9999996,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.5372,1.045545,0.8538368,-0.4456858,-1.056656E-06,-1.063446E-06,1.116107E-07,1,1,0.04008038,0.06106812,-0.002454197,0.9973255,0,0,0,0,2.988639,2.74838,0.9258119,0,1,0,0,0,2.792489E-08,-1.06482E-08,-3.767683E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.516391E-09,-1.529975E-10,2.18067E-10,1,1,0,0,0,1,3,1,0,0,0,3.758906E-09,4.688289E-10,8.55214E-11,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.5878,1.049799,0.8611929,-0.4400035,-1.051515E-06,-1.094289E-06,1.064881E-07,1,1,0.03968804,0.06141653,-0.002444052,0.9973199,0,0,0,0,2.989856,2.74838,0.9258119,0,1,0,0,0,2.103067E-09,-4.916934E-09,-1.982002E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,7.414589E-09,-1.673969E-08,-2.489012E-09,1,1,0,0,0,1,3,1,0,0,0,-4.376159E-09,-9.577074E-09,1.800655E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.6384,1.05172,0.86452,-0.4374459,-1.058698E-06,-1.079847E-06,1.119387E-07,1,1,0.03924856,0.06174767,-0.002430027,0.9973168,0,0,0,0,2.991053,2.74838,0.9258119,0,1,0,0,0,-2.498735E-11,2.182045E-08,4.04034E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.140007E-09,5.586175E-09,1.76066E-09,1,1,0,0,0,1,3,1,0,0,0,-1.018469E-09,-1.296384E-08,-3.504421E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.6862,1.052043,0.8650791,-0.437016,-1.068701E-06,-1.174436E-06,1.073334E-07,1,1,0.03887881,0.06201725,-0.002417649,0.9973146,0,0,0,0,2.991491,2.74838,0.9258119,0,1,0,0,0,-6.181957E-09,-2.979724E-08,-8.732509E-10,0.9999997,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.389734E-09,-2.571383E-08,-2.712376E-09,0.9999996,1,0,0,0,1,3,1,0,0,0,-1.021122E-08,-3.907799E-08,-1.019579E-09,0.9999996,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.735,1.052098,0.8651732,-0.4369438,-1.067805E-06,-1.16027E-06,1.092076E-07,1,1,0.03858771,0.06222804,-0.002407707,0.9973128,0,0,0,0,2.991604,2.74838,0.9258119,0,1,0,0,0,1.831311E-09,1.615701E-09,3.883374E-10,0.9999997,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.364523E-08,2.014711E-08,6.755947E-10,0.9999999,1,0,0,0,1,3,1,0,0,0,-1.458022E-08,-7.596471E-09,8.102581E-10,0.9999997,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.7885,1.064785,0.8603356,-0.4420197,-1.04369E-06,-1.227715E-06,9.909553E-08,1,1,0.03840404,0.06255369,-0.002408819,0.9972996,0,0,0,0,2.991683,2.74838,0.9258119,0,1,0,0,0,1.160669E-08,-1.147662E-08,-1.793067E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,9.061475E-09,-1.687864E-08,-2.532238E-09,1,1,0,0,0,1,3,1,0,0,0,9.061475E-09,-1.687864E-08,-2.532238E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.8352,1.071735,0.853785,-0.4480272,-1.048156E-06,-1.316991E-06,9.129025E-08,1,1,0.03840232,0.06303508,-0.002427322,0.9972693,0,0,0,0,2.991349,2.74838,0.9258119,0,1,0,0,0,-6.123158E-09,-1.64076E-08,-1.541913E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.893624E-08,-2.803701E-08,4.562669E-10,1,1,0,0,0,1,3,1,0,0,0,1.497406E-08,-1.459787E-08,-3.011188E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.8881,1.077586,0.8459048,-0.4550624,-1.061032E-06,-1.177359E-06,1.02528E-07,1,1,0.0386289,0.06360056,-0.002463658,0.9972245,0,0,0,0,2.990297,2.74838,0.9258119,0,1,0,0,0,1.313423E-09,3.305035E-08,2.756129E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.415214E-09,4.831444E-08,1.177528E-09,1,1,0,0,0,1,3,1,0,0,0,1.432889E-10,3.881582E-08,3.868511E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.9385,1.078569,0.8445804,-0.4562448,-1.042642E-06,-1.221657E-06,1.0037E-07,1,1,0.03887475,0.06409521,-0.002498723,0.9971832,0,0,0,0,2.989797,2.74838,0.9258119,0,1,0,0,0,1.04806E-08,-1.780094E-08,-1.40946E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,4.854969E-09,1.838498E-09,3.31666E-10,1,1,0,0,0,1,3,1,0,0,0,1.198202E-08,-2.987969E-08,-2.836996E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
820.9878,1.078735,0.8443577,-0.4564435,-1.034107E-06,-1.283805E-06,9.7213E-08,1,1,0.03907691,0.06448776,-0.002527185,0.9971499,0,0,0,0,2.98966,2.74838,0.9258119,0,1,0,0,0,-2.942059E-10,-4.382757E-09,4.504316E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.668534E-11,-9.546011E-10,9.949263E-10,1,1,0,0,0,1,3,1,0,0,0,-1.726015E-09,-2.590629E-08,-1.82161E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
821.0381,1.077989,0.8428311,-0.4575104,-1.094248E-06,-1.333895E-06,1.030542E-07,1,1,0.03925226,0.06478634,-0.002550347,0.9971236,0,0,0,0,2.989531,2.74838,0.9258119,0,1,0,0,0,-2.558176E-08,-3.165241E-09,3.675651E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.835738E-08,-6.416995E-09,4.035947E-09,1,1,0,0,0,1,3,1,0,0,0,-4.253081E-09,-2.169832E-09,6.880905E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
821.0878,1.075849,0.8387221,-0.4603265,-1.073776E-06,-1.355242E-06,1.017231E-07,1,1,0.03946894,0.06498476,-0.002572334,0.9971021,0,0,0,0,2.988971,2.74838,0.9258119,0,1,0,0,0,1.65872E-08,1.076414E-08,-8.802686E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.587156E-08,8.830756E-09,-8.790316E-10,1,1,0,0,0,1,3,1,0,0,0,-7.454868E-09,-4.075627E-08,-1.51203E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
821.1384,1.071347,0.8301257,-0.4661679,-1.079436E-06,-1.398129E-06,1.004686E-07,1,1,0.0398267,0.06506018,-0.002598713,0.9970829,0,0,0,0,2.987628,2.74838,0.9258119,0,1,0,0,0,-7.780902E-09,-2.131304E-08,-8.474049E-11,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.837875E-09,1.32098E-08,1.538685E-09,1,1,0,0,0,1,3,1,0,0,0,4.669659E-09,-1.235224E-08,-1.059081E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
821.1877,1.070591,0.8286809,-0.4671497,-1.079129E-06,-1.338065E-06,1.079795E-07,1,1,0.04018062,0.06508691,-0.002622925,0.9970669,0,0,0,0,2.986804,2.74838,0.9258119,0,1,0,0,0,-5.905883E-09,2.459366E-08,2.235081E-09,0.9999996,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.507882E-09,-2.020971E-09,1.5206E-09,1,1,0,0,0,1,3,1,0,0,0,6.923325E-09,3.444733E-08,2.381624E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
821.2357,1.070463,0.8284381,-0.4673147,-1.097505E-06,-1.343091E-06,1.086885E-07,1,1,0.04046749,0.06510226,-0.002642309,0.9970542,0,0,0,0,2.986566,2.74838,0.9258119,0,1,0,0,0,1.653543E-09,-9.254444E-09,-2.623613E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.017977E-09,1.412745E-09,3.823244E-10,1,1,0,0,0,1,3,1,0,0,0,-2.57201E-08,-1.270584E-08,2.623974E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
